,male,female
8756,иличонист,иличонистка
8757,ерёжтор,ерёжтриса
8758,лисчяк,лисчяца
8759,узажь,узажьница
8760,ыладпек,ыладпеца
8761,улошезтвюннек,улошезтвюннеца
8762,аскозхак,аскозхаца
8763,ырущтор,ырущтриса
8764,эспитивекь,эспитивекьница
8765,имен,имина
8766,рэцожацин,рэцожацка
8767,иымлонист,иымлонистка
8768,ожбибфик,ожбибфица
8769,люрняк,люрняца
8770,итощаль,итощальница
8771,ризысюнин,ризысюнка
8772,иуплоникт,иуплониктка
8773,мбозалец,мбозалка
8774,ешданин,ешданка
8775,учант,учантка
8776,одадщик,одадщица
8777,чарячин,чарячка
8778,эрлор,эрловщица
8779,алмор,алморица
8780,ежмикец,ежмикеца
8781,ебфяст,ебфястка
8782,ебвяофкрыватель,ебвяофркрывательница
8783,амисккик,амисккица
8784,епемтер,епемтерша
8785,ялмун,ялмунья
8786,ёкусжок,ёкусжоца
8787,юедгвёк,юедгвёца
8788,амсур,амсурша
8789,ащбых,ащбышка
8790,лёжжачин,лёжжачка
8791,тезок,тезоца
8792,лёщц,лёщцесса
8793,учерсятор,учерсяторша
8794,розидщэк,розидщэца
8795,кроникапь,кроникапьница
8796,гостьнин,гостьянка
8797,игугюжт,игугюжтка
8798,идхун,идхунья
8799,ласука,ласучица
8800,лацовфяк,лацовфяца
8801,ёщенист,ёщенистка
8802,яцесксик,яцесксица
8803,ипешёвт,ипешёвтка
8804,огудомь,огудомыня
8805,хямитель,хямительница
8806,титнек,титнеца
8807,ажёгчик,ажёгчица
8808,оцугшок,оцугшоца
8809,южермюк,южермюца
8810,шыутд,шыутдесса
8811,юрэгмор,юрэгмриса
8812,астэх,астэшка
8813,езбисофт,езбисофтка
8814,яштизан,яштизанка
8815,ккабат,ккабатка
8816,ёзбокикт,ёзбокиктка
8817,шопиратызь,шопиратызьница
8818,шечюк,шечюца
8819,олшетпёк,олшетпёца
8820,цечарэст,цечарэстка
8821,фёбец,фёбчиха
8822,назь,нагиня
8823,сэгэзт,сэгэзтка
8824,арикбажор,арикбажорша
8825,раводанатель,раводанательница
8826,рестумфак,рестумфаца
8827,рацшонин,рацшонка
8828,авемщик,авемщица
8829,ёпефьпик,ёпефьпица
8830,еннякипт,еннякиптка
8831,оцдырорщик,оцдырорщица
8832,акжетазь,акжетазша
8833,шыром,шыромка
8834,ошяин,ошяйка
8835,чудодбик,чудодбица
8836,ветудавитегь,ветудавитегьница
8837,ятяль,ятялева
8838,ардебяббик,ардебяббица
8839,юпанин,юпанка
8840,лазь,лагиня
8841,ыджун,ыджунья
8842,сибнюк,сибнюца
8843,упцог,упцога
8844,увбящибт,увбящибтка
8845,элейболишт,элейболиштка
8846,омсосохец,омсосохка
8847,оптирец,оптиреца
8848,ясет,ясетка
8849,учдэщист,учдэщистка
8850,освюгатешь,освюгатешьница
8851,укёгьщик,укёгьщица
8852,гахэдь,гахэдка
8853,ееждик,ееждица
8854,двывацгист,двывацгистка
8855,ёвий,ёвенка
8856,нёмячь,нёмячка
8857,элевьгик,элевьгица
8858,эткор,этковщица
8859,игусяст,игусястка
8860,нязрик,нязрица
8861,шитмик,шитмица
8862,падоршэк,падоршэца
8863,ячуфхик,ячуфхица
8864,евсёхт,евсёхтка
8865,ехябдер,ехябдерша
8866,рэзипитель,рэзипительница
8867,ефлузкэк,ефлузкэца
8868,агдегулщик,агдегулщица
8869,итзор,итзовщица
8870,ебютрафирт,ебютрафиртка
8871,гохадь,гохадка
8872,тяводник,тяводница
8873,юзнахт,юзнахтка
8874,бачгынин,бачгынка
8875,итётехь,итётехьница
8876,зёвец,зёвчиха
8877,тудебт,тудебтка
8878,шужом,шужомка
8879,ягчюоткрыватель,ягчюотркрывательница
8880,унурник,унурница
8881,чортшмин,чортшминка
8882,эращтор,эращтриса
8883,сряшажт,сряшажтка
8884,ислукдяк,ислукдяца
8885,юзектор,юзектриса
8886,нашёть,нашётка
8887,ёдий,ёденка
8888,осышь,осышева
8889,юзмифац,юзмифаца
8890,ценазичт,ценазичтка
8891,бимэль,бимэльница
8892,норонин,норонка
8893,щесмюгник,щесмюгница
8894,аёнбник,аёнбница
8895,обюх,обюхиня
8896,ыщхер,ыщхерица
8897,ечосёхедитт,ечосёхедиттка
8898,октушец,октушеца
8899,ёфильтик,ёфильтица
8900,рёзь,рёгиня
8901,олдэн,олдэнья
8902,агсмезофщик,агсмезофщица
8903,акий,акенка
8904,илосигерыст,илосигерыстка
8905,рявигатоль,рявигатольница
8906,щашиль,щашильница
8907,аткезболикт,аткезболиктка
8908,ырахин,ырахка
8909,полфсцян,полфсцянка
8910,юштер,юштерша
8911,сопадец,сопадка
8912,яннисишт,яннисиштка
8913,лавука,лавучица
8914,ичмифец,ичмифеца
8915,адхпачорщик,адхпачорщица
8916,орезьщэк,орезьщэца
8917,гюырд,гюырдесса
8918,чижогь,чижогьница
8919,омайдофёст,омайдофёстка
8920,рёфтупцик,рёфтупцица
8921,ушаст,ушастка
8922,кярицатещь,кярицатещьница
8923,вэщец,вэщчиха
8924,ыкшэк,ыкшэца
8925,ёлзыр,ёлзырша
8926,овнабыст,овнабыстка
8927,авгемимщик,авгемимщица
8928,евщир,евщирша
8929,уций,уценка
8930,эсчитещель,эсчитещельница
8931,лощхёк,лощхёца
8932,япожапин,япожапка
8933,окдумт,окдумтка
8934,аябднык,аябдныца
8935,ташсик,ташсица
8936,руножапин,руножапка
8937,ценарэщт,ценарэщтка
8938,ощяцник,ощяцница
8939,эсахесь,эсахесьница
8940,ыстур,ыстурица
8941,сфилопт,сфилоптка
8942,ыщильляк,ыщильляца
8943,ацнмётюрщик,ацнмётюрщица
8944,омулнек,омулнеца
8945,дуард,дуардесса
8946,нрезтизер,нрезтизерша
8947,етокифудист,етокифудистка
8948,гыдепт,гыдептка
8949,итэтепь,итэтепьница
8950,пыракиккк,пыракиккица
8951,евацюциовер,евацюциоверка
8952,гиналь,гинальница
8953,язрышарь,язрышарша
8954,репогивадоль,репогивадольница
8955,ражибель,ражибельница
8956,анведжак,анведжаца
8957,дифдадин,дифдадка
8958,еккыжт,еккыжтка
8959,зосшупник,зосшупница
8960,гитэшь,гитэшьница
8961,рдятт,рдяттка
8962,лащовщюк,лащовщюца
8963,икребарь,икребарша
8964,окхэшолец,окхэшолка
8965,люсчяк,люсчяца
8966,ампяр,ампярша
8967,жебцулнык,жебцулныца
8968,лахомь,лахомка
8969,аладнак,аладнаца
8970,эхсёр,эхсёрша
8971,улишезттеннек,улишезттеннеца
8972,эачлонуст,эачлонустка
8973,емозющоюнер,емозющоюнерка
8974,ирыщбор,ирыщбриса
8975,алыльвик,алыльвица
8976,рюкитехь,рюкитехьница
8977,ахпар,ахпарша
8978,опирётень,опирётеньница
8979,кивник,кивница
8980,уцбылист,уцбылистка
8981,елеграчюрт,елеграчюртка
8982,рестёжкэк,рестёжкэца
8983,ёнтасижт,ёнтасижтка
8984,ижятель,ижятельница
8985,умжер,умжерица
